month,horizon,cost_ratio,policy,n,events,tp,fp,fn,tn,recall,precision,false_alarm_rate,alarm_share,total_cost,cost_per_100
2025-05,180,20,never_alarm,34,4,0,0,4,30,0.0,,0.0,0.0,80.0,235.29411764705884
2025-06,180,20,never_alarm,32,2,0,0,2,30,0.0,,0.0,0.0,40.0,125.0
2025-07,180,20,never_alarm,34,2,0,0,2,32,0.0,,0.0,0.0,40.0,117.64705882352942
2025-08,180,20,never_alarm,32,5,0,0,5,27,0.0,,0.0,0.0,100.0,312.5
2025-09,180,20,never_alarm,32,7,0,0,7,25,0.0,,0.0,0.0,140.0,437.5
2025-10,180,20,never_alarm,44,13,0,0,13,31,0.0,,0.0,0.0,260.0,590.9090909090909
2025-11,180,20,never_alarm,41,9,0,0,9,32,0.0,,0.0,0.0,180.0,439.0243902439025
2025-12,180,20,never_alarm,37,5,0,0,5,32,0.0,,0.0,0.0,100.0,270.27027027027026
2025-01,180,50,logistic_empirical,31,1,1,18,0,12,1.0,0.05263157894736842,0.6,0.6129032258064516,18.0,58.06451612903226
2025-02,180,50,logistic_empirical,31,8,7,23,1,0,0.875,0.23333333333333334,1.0,0.967741935483871,73.0,235.48387096774195
2025-03,180,50,logistic_empirical,32,11,10,19,1,2,0.9090909090909091,0.3448275862068966,0.9047619047619048,0.90625,69.0,215.625
2025-04,180,50,logistic_empirical,31,5,5,25,0,1,1.0,0.16666666666666666,0.9615384615384616,0.967741935483871,25.0,80.64516129032258
2025-05,180,50,logistic_empirical,34,4,4,30,0,0,1.0,0.11764705882352941,1.0,1.0,30.0,88.23529411764706
2025-06,180,50,logistic_empirical,32,2,2,30,0,0,1.0,0.0625,1.0,1.0,30.0,93.75
2025-07,180,50,logistic_empirical,34,2,2,32,0,0,1.0,0.058823529411764705,1.0,1.0,32.0,94.11764705882352
2025-08,180,50,logistic_empirical,32,5,5,26,0,1,1.0,0.16129032258064516,0.9629629629629629,0.96875,26.0,81.25
2025-09,180,50,logistic_empirical,32,7,7,24,0,1,1.0,0.22580645161290322,0.96,0.96875,24.0,75.0
2025-10,180,50,logistic_empirical,44,13,13,31,0,0,1.0,0.29545454545454547,1.0,1.0,31.0,70.45454545454545
2025-11,180,50,logistic_empirical,41,9,9,32,0,0,1.0,0.21951219512195122,1.0,1.0,32.0,78.04878048780488
2025-12,180,50,logistic_empirical,37,5,5,31,0,1,1.0,0.1388888888888889,0.96875,0.972972972972973,31.0,83.78378378378379
2025-01,180,50,logistic_bayes,31,1,1,29,0,1,1.0,0.03333333333333333,0.9666666666666667,0.967741935483871,29.0,93.54838709677419
2025-02,180,50,logistic_bayes,31,8,8,23,0,0,1.0,0.25806451612903225,1.0,1.0,23.0,74.19354838709677
2025-03,180,50,logistic_bayes,32,11,10,20,1,1,0.9090909090909091,0.3333333333333333,0.9523809523809523,0.9375,70.0,218.75
2025-04,180,50,logistic_bayes,31,5,5,26,0,0,1.0,0.16129032258064516,1.0,1.0,26.0,83.87096774193549
2025-05,180,50,logistic_bayes,34,4,4,30,0,0,1.0,0.11764705882352941,1.0,1.0,30.0,88.23529411764706
2025-06,180,50,logistic_bayes,32,2,2,30,0,0,1.0,0.0625,1.0,1.0,30.0,93.75
2025-07,180,50,logistic_bayes,34,2,2,32,0,0,1.0,0.058823529411764705,1.0,1.0,32.0,94.11764705882352
2025-08,180,50,logistic_bayes,32,5,5,27,0,0,1.0,0.15625,1.0,1.0,27.0,84.375
2025-09,180,50,logistic_bayes,32,7,7,25,0,0,1.0,0.21875,1.0,1.0,25.0,78.125
2025-10,180,50,logistic_bayes,44,13,13,31,0,0,1.0,0.29545454545454547,1.0,1.0,31.0,70.45454545454545
2025-11,180,50,logistic_bayes,41,9,9,32,0,0,1.0,0.21951219512195122,1.0,1.0,32.0,78.04878048780488
2025-12,180,50,logistic_bayes,37,5,5,32,0,0,1.0,0.13513513513513514,1.0,1.0,32.0,86.48648648648648
2025-01,180,50,logistic_fixed_030,31,1,0,0,1,30,0.0,,0.0,0.0,50.0,161.29032258064515
2025-02,180,50,logistic_fixed_030,31,8,0,0,8,23,0.0,,0.0,0.0,400.0,1290.3225806451612
2025-03,180,50,logistic_fixed_030,32,11,1,0,10,21,0.09090909090909091,1.0,0.0,0.03125,500.0,1562.5
2025-04,180,50,logistic_fixed_030,31,5,0,0,5,26,0.0,,0.0,0.0,250.0,806.4516129032259
2025-05,180,50,logistic_fixed_030,34,4,0,1,4,29,0.0,0.0,0.03333333333333333,0.029411764705882353,201.0,591.1764705882354
2025-06,180,50,logistic_fixed_030,32,2,0,0,2,30,0.0,,0.0,0.0,100.0,312.5
2025-07,180,50,logistic_fixed_030,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,101.0,297.05882352941177
2025-08,180,50,logistic_fixed_030,32,5,0,0,5,27,0.0,,0.0,0.0,250.0,781.25
2025-09,180,50,logistic_fixed_030,32,7,0,0,7,25,0.0,,0.0,0.0,350.0,1093.75
2025-10,180,50,logistic_fixed_030,44,13,0,0,13,31,0.0,,0.0,0.0,650.0,1477.2727272727273
2025-11,180,50,logistic_fixed_030,41,9,0,1,9,31,0.0,0.0,0.03125,0.024390243902439025,451.0,1100.0
2025-12,180,50,logistic_fixed_030,37,5,0,0,5,32,0.0,,0.0,0.0,250.0,675.6756756756757
2025-01,180,50,residual_bayes,31,1,1,16,0,14,1.0,0.058823529411764705,0.5333333333333333,0.5483870967741935,16.0,51.61290322580645
2025-02,180,50,residual_bayes,31,8,7,22,1,1,0.875,0.2413793103448276,0.9565217391304348,0.9354838709677419,72.0,232.25806451612905
2025-03,180,50,residual_bayes,32,11,10,20,1,1,0.9090909090909091,0.3333333333333333,0.9523809523809523,0.9375,70.0,218.75
2025-04,180,50,residual_bayes,31,5,5,23,0,3,1.0,0.17857142857142858,0.8846153846153846,0.9032258064516129,23.0,74.19354838709677
2025-05,180,50,residual_bayes,34,4,4,30,0,0,1.0,0.11764705882352941,1.0,1.0,30.0,88.23529411764706
2025-06,180,50,residual_bayes,32,2,2,30,0,0,1.0,0.0625,1.0,1.0,30.0,93.75
2025-07,180,50,residual_bayes,34,2,2,31,0,1,1.0,0.06060606060606061,0.96875,0.9705882352941176,31.0,91.17647058823529
2025-08,180,50,residual_bayes,32,5,5,25,0,2,1.0,0.16666666666666666,0.9259259259259259,0.9375,25.0,78.125
2025-09,180,50,residual_bayes,32,7,7,24,0,1,1.0,0.22580645161290322,0.96,0.96875,24.0,75.0
2025-10,180,50,residual_bayes,44,13,13,31,0,0,1.0,0.29545454545454547,1.0,1.0,31.0,70.45454545454545
2025-11,180,50,residual_bayes,41,9,9,32,0,0,1.0,0.21951219512195122,1.0,1.0,32.0,78.04878048780488
2025-12,180,50,residual_bayes,37,5,5,30,0,2,1.0,0.14285714285714285,0.9375,0.9459459459459459,30.0,81.08108108108108
2025-01,180,50,always_alarm,31,1,1,30,0,0,1.0,0.03225806451612903,1.0,1.0,30.0,96.7741935483871
2025-02,180,50,always_alarm,31,8,8,23,0,0,1.0,0.25806451612903225,1.0,1.0,23.0,74.19354838709677
2025-03,180,50,always_alarm,32,11,11,21,0,0,1.0,0.34375,1.0,1.0,21.0,65.625
2025-04,180,50,always_alarm,31,5,5,26,0,0,1.0,0.16129032258064516,1.0,1.0,26.0,83.87096774193549
2025-05,180,50,always_alarm,34,4,4,30,0,0,1.0,0.11764705882352941,1.0,1.0,30.0,88.23529411764706
2025-06,180,50,always_alarm,32,2,2,30,0,0,1.0,0.0625,1.0,1.0,30.0,93.75
2025-07,180,50,always_alarm,34,2,2,32,0,0,1.0,0.058823529411764705,1.0,1.0,32.0,94.11764705882352
2025-08,180,50,always_alarm,32,5,5,27,0,0,1.0,0.15625,1.0,1.0,27.0,84.375
2025-09,180,50,always_alarm,32,7,7,25,0,0,1.0,0.21875,1.0,1.0,25.0,78.125
2025-10,180,50,always_alarm,44,13,13,31,0,0,1.0,0.29545454545454547,1.0,1.0,31.0,70.45454545454545
2025-11,180,50,always_alarm,41,9,9,32,0,0,1.0,0.21951219512195122,1.0,1.0,32.0,78.04878048780488
2025-12,180,50,always_alarm,37,5,5,32,0,0,1.0,0.13513513513513514,1.0,1.0,32.0,86.48648648648648
2025-01,180,50,never_alarm,31,1,0,0,1,30,0.0,,0.0,0.0,50.0,161.29032258064515
2025-02,180,50,never_alarm,31,8,0,0,8,23,0.0,,0.0,0.0,400.0,1290.3225806451612
2025-03,180,50,never_alarm,32,11,0,0,11,21,0.0,,0.0,0.0,550.0,1718.75
2025-04,180,50,never_alarm,31,5,0,0,5,26,0.0,,0.0,0.0,250.0,806.4516129032259
2025-05,180,50,never_alarm,34,4,0,0,4,30,0.0,,0.0,0.0,200.0,588.2352941176471
2025-06,180,50,never_alarm,32,2,0,0,2,30,0.0,,0.0,0.0,100.0,312.5
2025-07,180,50,never_alarm,34,2,0,0,2,32,0.0,,0.0,0.0,100.0,294.11764705882354
2025-08,180,50,never_alarm,32,5,0,0,5,27,0.0,,0.0,0.0,250.0,781.25
2025-09,180,50,never_alarm,32,7,0,0,7,25,0.0,,0.0,0.0,350.0,1093.75
2025-10,180,50,never_alarm,44,13,0,0,13,31,0.0,,0.0,0.0,650.0,1477.2727272727273
2025-11,180,50,never_alarm,41,9,0,0,9,32,0.0,,0.0,0.0,450.0,1097.5609756097563
2025-12,180,50,never_alarm,37,5,0,0,5,32,0.0,,0.0,0.0,250.0,675.6756756756757
2026-01,0,1,logistic_empirical,42,4,0,0,4,38,0.0,,0.0,0.0,4.0,9.523809523809524
2026-02,0,1,logistic_empirical,28,2,0,0,2,26,0.0,,0.0,0.0,2.0,7.142857142857142
2026-03,0,1,logistic_empirical,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,3.0,8.823529411764707
2026-04,0,1,logistic_empirical,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,4.0,16.666666666666664
2026-05,0,1,logistic_empirical,43,10,0,2,10,31,0.0,0.0,0.06060606060606061,0.046511627906976744,12.0,27.906976744186046
2026-06,0,1,logistic_empirical,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,4.0,16.666666666666664
2026-07,0,1,logistic_empirical,34,10,0,0,10,24,0.0,,0.0,0.0,10.0,29.411764705882355
2026-08,0,1,logistic_empirical,6,1,0,0,1,5,0.0,,0.0,0.0,1.0,16.666666666666664
2026-01,0,1,logistic_bayes,42,4,0,0,4,38,0.0,,0.0,0.0,4.0,9.523809523809524
2026-02,0,1,logistic_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,2.0,7.142857142857142
2026-03,0,1,logistic_bayes,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,3.0,8.823529411764707
2026-04,0,1,logistic_bayes,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,4.0,16.666666666666664
2026-05,0,1,logistic_bayes,43,10,0,2,10,31,0.0,0.0,0.06060606060606061,0.046511627906976744,12.0,27.906976744186046
2026-06,0,1,logistic_bayes,24,3,0,0,3,21,0.0,,0.0,0.0,3.0,12.5
2026-07,0,1,logistic_bayes,34,10,0,0,10,24,0.0,,0.0,0.0,10.0,29.411764705882355
2026-08,0,1,logistic_bayes,6,1,0,0,1,5,0.0,,0.0,0.0,1.0,16.666666666666664
2026-01,0,1,logistic_fixed_030,42,4,0,0,4,38,0.0,,0.0,0.0,4.0,9.523809523809524
2026-02,0,1,logistic_fixed_030,28,2,0,0,2,26,0.0,,0.0,0.0,2.0,7.142857142857142
2026-03,0,1,logistic_fixed_030,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,3.0,8.823529411764707
2026-04,0,1,logistic_fixed_030,24,3,1,1,2,20,0.3333333333333333,0.5,0.047619047619047616,0.08333333333333333,3.0,12.5
2026-05,0,1,logistic_fixed_030,43,10,4,3,6,30,0.4,0.5714285714285714,0.09090909090909091,0.16279069767441862,9.0,20.930232558139537
2026-06,0,1,logistic_fixed_030,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,4.0,16.666666666666664
2026-07,0,1,logistic_fixed_030,34,10,2,1,8,23,0.2,0.6666666666666666,0.041666666666666664,0.08823529411764706,9.0,26.47058823529412
2026-08,0,1,logistic_fixed_030,6,1,0,0,1,5,0.0,,0.0,0.0,1.0,16.666666666666664
2026-01,0,1,residual_bayes,42,4,0,0,4,38,0.0,,0.0,0.0,4.0,9.523809523809524
2026-02,0,1,residual_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,2.0,7.142857142857142
2026-03,0,1,residual_bayes,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,3.0,8.823529411764707
2026-04,0,1,residual_bayes,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,4.0,16.666666666666664
2026-05,0,1,residual_bayes,43,10,3,2,7,31,0.3,0.6,0.06060606060606061,0.11627906976744186,9.0,20.930232558139537
2026-06,0,1,residual_bayes,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,4.0,16.666666666666664
2026-07,0,1,residual_bayes,34,10,2,1,8,23,0.2,0.6666666666666666,0.041666666666666664,0.08823529411764706,9.0,26.47058823529412
2026-08,0,1,residual_bayes,6,1,0,0,1,5,0.0,,0.0,0.0,1.0,16.666666666666664
2026-01,0,1,always_alarm,42,4,4,38,0,0,1.0,0.09523809523809523,1.0,1.0,38.0,90.47619047619048
2026-02,0,1,always_alarm,28,2,2,26,0,0,1.0,0.07142857142857142,1.0,1.0,26.0,92.85714285714286
2026-03,0,1,always_alarm,34,2,2,32,0,0,1.0,0.058823529411764705,1.0,1.0,32.0,94.11764705882352
2026-04,0,1,always_alarm,24,3,3,21,0,0,1.0,0.125,1.0,1.0,21.0,87.5
2026-05,0,1,always_alarm,43,10,10,33,0,0,1.0,0.23255813953488372,1.0,1.0,33.0,76.74418604651163
2026-06,0,1,always_alarm,24,3,3,21,0,0,1.0,0.125,1.0,1.0,21.0,87.5
2026-07,0,1,always_alarm,34,10,10,24,0,0,1.0,0.29411764705882354,1.0,1.0,24.0,70.58823529411765
2026-08,0,1,always_alarm,6,1,1,5,0,0,1.0,0.16666666666666666,1.0,1.0,5.0,83.33333333333334
2026-01,0,1,never_alarm,42,4,0,0,4,38,0.0,,0.0,0.0,4.0,9.523809523809524
2026-02,0,1,never_alarm,28,2,0,0,2,26,0.0,,0.0,0.0,2.0,7.142857142857142
2026-03,0,1,never_alarm,34,2,0,0,2,32,0.0,,0.0,0.0,2.0,5.88235294117647
2026-04,0,1,never_alarm,24,3,0,0,3,21,0.0,,0.0,0.0,3.0,12.5
2026-05,0,1,never_alarm,43,10,0,0,10,33,0.0,,0.0,0.0,10.0,23.25581395348837
2026-06,0,1,never_alarm,24,3,0,0,3,21,0.0,,0.0,0.0,3.0,12.5
2026-07,0,1,never_alarm,34,10,0,0,10,24,0.0,,0.0,0.0,10.0,29.411764705882355
2026-08,0,1,never_alarm,6,1,0,0,1,5,0.0,,0.0,0.0,1.0,16.666666666666664
2026-01,0,1,active_runtime,42,4,1,5,3,33,0.25,0.16666666666666666,0.13157894736842105,0.14285714285714285,8.0,19.047619047619047
2026-02,0,1,active_runtime,28,2,0,1,2,25,0.0,0.0,0.038461538461538464,0.03571428571428571,3.0,10.714285714285714
2026-03,0,1,active_runtime,34,2,1,1,1,31,0.5,0.5,0.03125,0.058823529411764705,2.0,5.88235294117647
2026-04,0,1,active_runtime,24,3,1,3,2,18,0.3333333333333333,0.25,0.14285714285714285,0.16666666666666666,5.0,20.833333333333336
2026-05,0,1,active_runtime,43,10,7,3,3,30,0.7,0.7,0.09090909090909091,0.23255813953488372,6.0,13.953488372093023
2026-06,0,1,active_runtime,24,3,2,3,1,18,0.6666666666666666,0.4,0.14285714285714285,0.20833333333333334,4.0,16.666666666666664
2026-07,0,1,active_runtime,34,10,7,3,3,21,0.7,0.7,0.125,0.29411764705882354,6.0,17.647058823529413
2026-08,0,1,active_runtime,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,2.0,33.33333333333333
2026-01,0,1,active_bayes,42,4,0,0,4,38,0.0,,0.0,0.0,4.0,9.523809523809524
2026-02,0,1,active_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,2.0,7.142857142857142
2026-03,0,1,active_bayes,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,3.0,8.823529411764707
2026-04,0,1,active_bayes,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,4.0,16.666666666666664
2026-05,0,1,active_bayes,43,10,2,2,8,31,0.2,0.5,0.06060606060606061,0.09302325581395349,10.0,23.25581395348837
2026-06,0,1,active_bayes,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,4.0,16.666666666666664
2026-07,0,1,active_bayes,34,10,1,1,9,23,0.1,0.5,0.041666666666666664,0.058823529411764705,10.0,29.411764705882355
2026-08,0,1,active_bayes,6,1,0,0,1,5,0.0,,0.0,0.0,1.0,16.666666666666664
2026-01,0,2,logistic_empirical,42,4,1,0,3,38,0.25,1.0,0.0,0.023809523809523808,6.0,14.285714285714285
2026-02,0,2,logistic_empirical,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,0,2,logistic_empirical,34,2,1,1,1,31,0.5,0.5,0.03125,0.058823529411764705,3.0,8.823529411764707
2026-04,0,2,logistic_empirical,24,3,1,1,2,20,0.3333333333333333,0.5,0.047619047619047616,0.08333333333333333,5.0,20.833333333333336
2026-05,0,2,logistic_empirical,43,10,5,4,5,29,0.5,0.5555555555555556,0.12121212121212122,0.20930232558139536,14.0,32.55813953488372
2026-06,0,2,logistic_empirical,24,3,1,2,2,19,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.125,6.0,25.0
2026-07,0,2,logistic_empirical,34,10,5,2,5,22,0.5,0.7142857142857143,0.08333333333333333,0.20588235294117646,12.0,35.294117647058826
2026-08,0,2,logistic_empirical,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,0,2,logistic_bayes,42,4,0,0,4,38,0.0,,0.0,0.0,8.0,19.047619047619047
2026-02,0,2,logistic_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,0,2,logistic_bayes,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,5.0,14.705882352941178
2026-04,0,2,logistic_bayes,24,3,1,1,2,20,0.3333333333333333,0.5,0.047619047619047616,0.08333333333333333,5.0,20.833333333333336
2026-05,0,2,logistic_bayes,43,10,1,3,9,30,0.1,0.25,0.09090909090909091,0.09302325581395349,21.0,48.837209302325576
2026-06,0,2,logistic_bayes,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,7.0,29.166666666666668
2026-07,0,2,logistic_bayes,34,10,2,0,8,24,0.2,1.0,0.0,0.058823529411764705,16.0,47.05882352941176
2026-08,0,2,logistic_bayes,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,0,2,logistic_fixed_030,42,4,0,0,4,38,0.0,,0.0,0.0,8.0,19.047619047619047
2026-02,0,2,logistic_fixed_030,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,0,2,logistic_fixed_030,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,5.0,14.705882352941178
2026-04,0,2,logistic_fixed_030,24,3,1,1,2,20,0.3333333333333333,0.5,0.047619047619047616,0.08333333333333333,5.0,20.833333333333336
2026-05,0,2,logistic_fixed_030,43,10,4,3,6,30,0.4,0.5714285714285714,0.09090909090909091,0.16279069767441862,15.0,34.883720930232556
2026-06,0,2,logistic_fixed_030,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,7.0,29.166666666666668
2026-07,0,2,logistic_fixed_030,34,10,2,1,8,23,0.2,0.6666666666666666,0.041666666666666664,0.08823529411764706,17.0,50.0
2026-08,0,2,logistic_fixed_030,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,0,2,residual_bayes,42,4,1,1,3,37,0.25,0.5,0.02631578947368421,0.047619047619047616,7.0,16.666666666666664
2026-02,0,2,residual_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,0,2,residual_bayes,34,2,1,1,1,31,0.5,0.5,0.03125,0.058823529411764705,3.0,8.823529411764707
2026-04,0,2,residual_bayes,24,3,1,1,2,20,0.3333333333333333,0.5,0.047619047619047616,0.08333333333333333,5.0,20.833333333333336
2026-05,0,2,residual_bayes,43,10,5,3,5,30,0.5,0.625,0.09090909090909091,0.18604651162790697,13.0,30.23255813953488
2026-06,0,2,residual_bayes,24,3,1,2,2,19,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.125,6.0,25.0
2026-07,0,2,residual_bayes,34,10,6,2,4,22,0.6,0.75,0.08333333333333333,0.23529411764705882,10.0,29.411764705882355
2026-08,0,2,residual_bayes,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,3.0,50.0
2026-01,0,2,always_alarm,42,4,4,38,0,0,1.0,0.09523809523809523,1.0,1.0,38.0,90.47619047619048
2026-02,0,2,always_alarm,28,2,2,26,0,0,1.0,0.07142857142857142,1.0,1.0,26.0,92.85714285714286
2026-03,0,2,always_alarm,34,2,2,32,0,0,1.0,0.058823529411764705,1.0,1.0,32.0,94.11764705882352
2026-04,0,2,always_alarm,24,3,3,21,0,0,1.0,0.125,1.0,1.0,21.0,87.5
2026-05,0,2,always_alarm,43,10,10,33,0,0,1.0,0.23255813953488372,1.0,1.0,33.0,76.74418604651163
2026-06,0,2,always_alarm,24,3,3,21,0,0,1.0,0.125,1.0,1.0,21.0,87.5
2026-07,0,2,always_alarm,34,10,10,24,0,0,1.0,0.29411764705882354,1.0,1.0,24.0,70.58823529411765
2026-08,0,2,always_alarm,6,1,1,5,0,0,1.0,0.16666666666666666,1.0,1.0,5.0,83.33333333333334
2026-01,0,2,never_alarm,42,4,0,0,4,38,0.0,,0.0,0.0,8.0,19.047619047619047
2026-02,0,2,never_alarm,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,0,2,never_alarm,34,2,0,0,2,32,0.0,,0.0,0.0,4.0,11.76470588235294
2026-04,0,2,never_alarm,24,3,0,0,3,21,0.0,,0.0,0.0,6.0,25.0
2026-05,0,2,never_alarm,43,10,0,0,10,33,0.0,,0.0,0.0,20.0,46.51162790697674
2026-06,0,2,never_alarm,24,3,0,0,3,21,0.0,,0.0,0.0,6.0,25.0
2026-07,0,2,never_alarm,34,10,0,0,10,24,0.0,,0.0,0.0,20.0,58.82352941176471
2026-08,0,2,never_alarm,6,1,0,0,1,5,0.0,,0.0,0.0,2.0,33.33333333333333
2026-01,0,2,active_runtime,42,4,1,5,3,33,0.25,0.16666666666666666,0.13157894736842105,0.14285714285714285,11.0,26.190476190476193
2026-02,0,2,active_runtime,28,2,0,1,2,25,0.0,0.0,0.038461538461538464,0.03571428571428571,5.0,17.857142857142858
2026-03,0,2,active_runtime,34,2,1,1,1,31,0.5,0.5,0.03125,0.058823529411764705,3.0,8.823529411764707
2026-04,0,2,active_runtime,24,3,1,3,2,18,0.3333333333333333,0.25,0.14285714285714285,0.16666666666666666,7.0,29.166666666666668
2026-05,0,2,active_runtime,43,10,7,3,3,30,0.7,0.7,0.09090909090909091,0.23255813953488372,9.0,20.930232558139537
2026-06,0,2,active_runtime,24,3,2,3,1,18,0.6666666666666666,0.4,0.14285714285714285,0.20833333333333334,5.0,20.833333333333336
2026-07,0,2,active_runtime,34,10,7,3,3,21,0.7,0.7,0.125,0.29411764705882354,9.0,26.47058823529412
2026-08,0,2,active_runtime,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,3.0,50.0
2026-01,0,2,active_bayes,42,4,1,1,3,37,0.25,0.5,0.02631578947368421,0.047619047619047616,7.0,16.666666666666664
2026-02,0,2,active_bayes,28,2,0,0,2,26,0.0,,0.0,0.0,4.0,14.285714285714285
2026-03,0,2,active_bayes,34,2,1,1,1,31,0.5,0.5,0.03125,0.058823529411764705,3.0,8.823529411764707
2026-04,0,2,active_bayes,24,3,1,1,2,20,0.3333333333333333,0.5,0.047619047619047616,0.08333333333333333,5.0,20.833333333333336
2026-05,0,2,active_bayes,43,10,5,3,5,30,0.5,0.625,0.09090909090909091,0.18604651162790697,13.0,30.23255813953488
2026-06,0,2,active_bayes,24,3,1,2,2,19,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.125,6.0,25.0
2026-07,0,2,active_bayes,34,10,6,2,4,22,0.6,0.75,0.08333333333333333,0.23529411764705882,10.0,29.411764705882355
2026-08,0,2,active_bayes,6,1,0,1,1,4,0.0,0.0,0.2,0.16666666666666666,3.0,50.0
2026-01,0,5,logistic_empirical,42,4,4,10,0,28,1.0,0.2857142857142857,0.2631578947368421,0.3333333333333333,10.0,23.809523809523807
2026-02,0,5,logistic_empirical,28,2,1,5,1,21,0.5,0.16666666666666666,0.19230769230769232,0.21428571428571427,10.0,35.714285714285715
2026-03,0,5,logistic_empirical,34,2,2,3,0,29,1.0,0.4,0.09375,0.14705882352941177,3.0,8.823529411764707
2026-04,0,5,logistic_empirical,24,3,1,4,2,17,0.3333333333333333,0.2,0.19047619047619047,0.20833333333333334,14.0,58.333333333333336
2026-05,0,5,logistic_empirical,43,10,8,9,2,24,0.8,0.47058823529411764,0.2727272727272727,0.3953488372093023,19.0,44.18604651162791
2026-06,0,5,logistic_empirical,24,3,2,8,1,13,0.6666666666666666,0.2,0.38095238095238093,0.4166666666666667,13.0,54.166666666666664
2026-07,0,5,logistic_empirical,34,10,8,4,2,20,0.8,0.6666666666666666,0.16666666666666666,0.35294117647058826,14.0,41.17647058823529
2026-08,0,5,logistic_empirical,6,1,1,2,0,3,1.0,0.3333333333333333,0.4,0.5,2.0,33.33333333333333
2026-01,0,5,logistic_bayes,42,4,4,17,0,21,1.0,0.19047619047619047,0.4473684210526316,0.5,17.0,40.476190476190474
2026-02,0,5,logistic_bayes,28,2,2,7,0,19,1.0,0.2222222222222222,0.2692307692307692,0.32142857142857145,7.0,25.0
2026-03,0,5,logistic_bayes,34,2,2,6,0,26,1.0,0.25,0.1875,0.23529411764705882,6.0,17.647058823529413
2026-04,0,5,logistic_bayes,24,3,3,9,0,12,1.0,0.25,0.42857142857142855,0.5,9.0,37.5
2026-05,0,5,logistic_bayes,43,10,8,10,2,23,0.8,0.4444444444444444,0.30303030303030304,0.4186046511627907,20.0,46.51162790697674
2026-06,0,5,logistic_bayes,24,3,2,12,1,9,0.6666666666666666,0.14285714285714285,0.5714285714285714,0.5833333333333334,17.0,70.83333333333334
2026-07,0,5,logistic_bayes,34,10,9,6,1,18,0.9,0.6,0.25,0.4411764705882353,11.0,32.35294117647059
2026-08,0,5,logistic_bayes,6,1,1,2,0,3,1.0,0.3333333333333333,0.4,0.5,2.0,33.33333333333333
2026-01,0,5,logistic_fixed_030,42,4,0,0,4,38,0.0,,0.0,0.0,20.0,47.61904761904761
2026-02,0,5,logistic_fixed_030,28,2,0,0,2,26,0.0,,0.0,0.0,10.0,35.714285714285715
2026-03,0,5,logistic_fixed_030,34,2,0,1,2,31,0.0,0.0,0.03125,0.029411764705882353,11.0,32.35294117647059
2026-04,0,5,logistic_fixed_030,24,3,1,1,2,20,0.3333333333333333,0.5,0.047619047619047616,0.08333333333333333,11.0,45.83333333333333
2026-05,0,5,logistic_fixed_030,43,10,4,3,6,30,0.4,0.5714285714285714,0.09090909090909091,0.16279069767441862,33.0,76.74418604651163
2026-06,0,5,logistic_fixed_030,24,3,0,1,3,20,0.0,0.0,0.047619047619047616,0.041666666666666664,16.0,66.66666666666666
